ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
591,0.49788,Male,-2.43591,UK,White,-0.58016,0.00332,-0.58331,-0.60633,0.58489,-0.21712,0.40148,CL3,CL3,CL2,CL1,CL6,CL6,CL5,CL2,CL0,CL2,CL1,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL1
592,0.49788,Female,0.45468,UK,White,0.41667,-0.43999,-0.31776,-1.6209,1.63088,-0.21712,-0.84637,CL6,CL0,CL0,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
593,0.49788,Female,-0.05921,USA,White,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL3,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
594,-0.07854,Male,-0.05921,Other,Mixed-White/Black,-0.05188,0.96248,-0.01928,0.59042,0.58489,0.19268,0.7654,CL5,CL0,CL3,CL0,CL6,CL5,CL5,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL2,CL6,CL0,CL0
595,0.49788,Male,-1.7379,UK,White,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,CL5,CL2,CL3,CL4,CL6,CL5,CL5,CL2,CL0,CL3,CL0,CL2,CL3,CL2,CL0,CL3,CL0,CL0,CL0
596,1.09449,Male,-0.05921,Other,White,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,CL6,CL1,CL1,CL2,CL6,CL1,CL4,CL1,CL1,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
597,-0.95197,Male,-1.7379,UK,White,-1.43907,0.80523,0.7233,0.94156,0.93949,0.52975,1.2247,CL5,CL2,CL0,CL0,CL5,CL5,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
598,1.82213,Female,-0.05921,Canada,White,-0.34799,-0.43999,-0.31776,-0.76096,0.58489,0.88113,1.2247,CL1,CL1,CL1,CL2,CL6,CL4,CL5,CL1,CL1,CL0,CL0,CL0,CL6,CL1,CL3,CL1,CL1,CL0,CL1
599,1.09449,Female,-0.05921,USA,White,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,CL5,CL1,CL0,CL2,CL6,CL6,CL6,CL1,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL2,CL3,CL0,CL0
600,-0.95197,Male,-0.61113,UK,White,0.52135,-0.15487,0.29338,-0.01729,-0.89891,0.52975,0.40148,CL4,CL0,CL2,CL0,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL6,CL0,CL0
601,1.09449,Female,1.16365,UK,White,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
602,-0.95197,Male,-0.61113,USA,White,1.02119,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,CL4,CL5,CL0,CL0,CL6,CL6,CL5,CL4,CL0,CL4,CL0,CL3,CL4,CL0,CL0,CL4,CL6,CL0,CL0
603,-0.95197,Male,-0.61113,USA,White,0.52135,-1.6334,-1.11902,-2.07848,0.58489,0.52975,1.2247,CL6,CL3,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL2
604,-0.95197,Male,-0.61113,USA,White,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,CL6,CL3,CL0,CL2,CL6,CL6,CL3,CL0,CL0,CL2,CL0,CL0,CL6,CL3,CL3,CL4,CL6,CL0,CL0
605,-0.07854,Male,0.45468,USA,White,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,CL5,CL0,CL0,CL2,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL2,CL2,CL3,CL0,CL3,CL5,CL0,CL2
606,0.49788,Female,-0.61113,USA,White,0.41667,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,CL5,CL0,CL0,CL5,CL6,CL5,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL5,CL0,CL0
607,1.82213,Female,1.16365,USA,White,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,CL5,CL3,CL1,CL2,CL6,CL6,CL6,CL1,CL2,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
608,-0.95197,Male,0.45468,UK,White,-0.46725,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.2247,CL5,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
609,1.09449,Male,-0.61113,USA,White,-0.05188,0.00332,0.88309,2.03972,-0.14277,-0.71126,0.07987,CL2,CL1,CL0,CL0,CL6,CL3,CL3,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
610,-0.07854,Male,0.45468,UK,White,-1.69163,1.2861,1.24033,0.13136,1.13407,0.52975,1.92173,CL6,CL6,CL4,CL4,CL6,CL6,CL6,CL6,CL2,CL4,CL2,CL3,CL4,CL2,CL0,CL3,CL1,CL0,CL5
611,1.82213,Female,-0.05921,Canada,White,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,CL4,CL1,CL0,CL1,CL5,CL5,CL4,CL3,CL3,CL0,CL0,CL0,CL0,CL1,CL0,CL4,CL1,CL0,CL1
612,-0.07854,Male,-0.61113,UK,White,-0.92104,0.96248,0.88309,0.13136,-0.65253,0.19268,1.92173,CL6,CL1,CL2,CL0,CL6,CL6,CL6,CL2,CL0,CL3,CL0,CL0,CL3,CL1,CL0,CL0,CL6,CL0,CL0
613,-0.07854,Male,0.45468,UK,White,-0.67825,0.32197,-0.58331,1.2861,0.58489,0.52975,1.2247,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL6,CL0,CL2
614,0.49788,Male,0.45468,UK,White,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,CL1,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL4,CL0,CL1,CL5,CL1,CL0,CL2,CL1,CL0,CL0
615,-0.07854,Female,1.16365,UK,White,1.98437,-0.30033,-0.31776,-1.6209,-0.65253,0.19268,0.07987,CL6,CL3,CL2,CL5,CL5,CL6,CL6,CL3,CL0,CL2,CL0,CL0,CL6,CL0,CL0,CL2,CL6,CL0,CL1
616,-0.07854,Female,-2.43591,USA,White,-0.24649,0.63779,-0.71727,-0.91699,0.25953,1.29221,-0.21575,CL3,CL2,CL0,CL3,CL6,CL3,CL4,CL3,CL3,CL3,CL3,CL0,CL0,CL3,CL3,CL2,CL6,CL0,CL2
617,0.49788,Female,1.16365,UK,White,0.13606,-0.15487,-0.45174,0.76096,-0.27607,0.88113,1.2247,CL6,CL0,CL0,CL1,CL6,CL2,CL2,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
618,1.09449,Female,-0.61113,USA,White,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,CL2,CL6,CL1,CL6,CL6,CL6,CL6,CL2,CL1,CL0,CL0,CL0,CL2,CL1,CL2,CL4,CL4,CL0,CL0
619,1.09449,Male,-0.05921,Republic of Ireland,White,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987,CL3,CL2,CL2,CL3,CL6,CL6,CL5,CL0,CL0,CL0,CL1,CL0,CL5,CL2,CL0,CL2,CL6,CL0,CL1
620,-0.07854,Female,0.45468,UK,White,-0.05188,1.11406,0.88309,0.13136,-0.00665,0.52975,0.07987,CL5,CL0,CL2,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
621,1.82213,Male,1.16365,UK,White,-0.67825,-0.94779,0.7233,-0.91699,0.58489,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
622,-0.95197,Male,-1.22751,UK,White,0.52135,-1.37639,-0.45174,1.45039,-1.78169,1.29221,0.40148,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL4,CL2,CL0,CL0,CL0,CL6,CL0,CL2
623,0.49788,Male,1.16365,UK,White,-0.92104,0.63779,-0.17779,-1.34289,0.25953,0.88113,0.40148,CL5,CL0,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
624,0.49788,Female,1.16365,UK,White,-0.14882,0.47617,-0.31776,0.28783,1.63088,-0.71126,-1.54858,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
625,1.09449,Female,1.16365,UK,White,-0.34799,0.00332,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL2,CL0,CL1
626,0.49788,Female,1.98437,UK,White,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,CL6,CL0,CL0,CL1,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
627,0.49788,Female,-0.05921,UK,White,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,CL6,CL1,CL0,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL0
628,0.49788,Male,0.45468,UK,White,-0.05188,-0.43999,-0.84732,-0.45321,0.41594,-0.21712,-0.21575,CL6,CL1,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
629,0.49788,Male,1.98437,UK,White,-1.69163,-0.94779,-1.55521,1.81866,0.58489,-2.55524,-0.84637,CL5,CL1,CL1,CL2,CL5,CL5,CL6,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0
630,-0.07854,Female,1.98437,UK,White,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
631,1.09449,Female,1.98437,UK,Mixed-White/Black,-0.46725,0.47617,0.58331,0.28783,-0.14277,-0.21712,-2.07848,CL5,CL0,CL0,CL1,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
632,0.49788,Female,1.98437,UK,White,0.52135,-0.30033,1.65653,0.28783,1.13407,-1.37983,-2.07848,CL6,CL1,CL0,CL0,CL6,CL2,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL5,CL0,CL0
633,-0.95197,Female,0.45468,UK,White,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
634,-0.95197,Female,0.45468,UK,White,1.23461,-0.43999,-1.27553,-0.91699,0.7583,-1.37983,-2.07848,CL5,CL0,CL2,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
635,-0.07854,Female,1.16365,UK,White,-0.67825,1.74091,0.44585,0.13136,0.25953,-0.71126,0.07987,CL5,CL0,CL2,CL2,CL6,CL3,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL0,CL0,CL2,CL5,CL0,CL0
636,0.49788,Female,1.98437,UK,White,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.2247,CL6,CL3,CL3,CL6,CL6,CL5,CL5,CL5,CL0,CL5,CL1,CL3,CL3,CL2,CL1,CL2,CL6,CL0,CL1
637,0.49788,Male,0.45468,UK,White,-0.79151,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,CL5,CL2,CL2,CL2,CL6,CL3,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL1,CL0,CL2,CL1,CL0,CL0
638,1.09449,Female,0.45468,UK,White,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
639,0.49788,Female,-0.05921,Canada,White,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
640,-0.95197,Female,0.45468,UK,White,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
641,-0.07854,Male,-1.7379,UK,White,-0.24649,1.74091,0.88309,1.2861,0.41594,0.52975,1.92173,CL5,CL1,CL2,CL3,CL6,CL6,CL6,CL4,CL0,CL3,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL0,CL0
642,1.09449,Male,0.45468,UK,White,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
643,0.49788,Male,1.16365,UK,White,-0.67825,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,CL5,CL1,CL1,CL0,CL4,CL1,CL6,CL0,CL0,CL1,CL0,CL0,CL4,CL0,CL0,CL1,CL1,CL0,CL1
644,-0.07854,Female,1.16365,UK,Black,-1.05308,0.63779,-0.31776,1.2861,1.30612,-0.71126,0.40148,CL5,CL0,CL0,CL0,CL4,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
645,-0.07854,Male,-0.61113,UK,White,0.22393,-0.30033,-1.68062,0.59042,-0.65253,-0.21712,0.07987,CL5,CL3,CL3,CL0,CL5,CL4,CL6,CL5,CL0,CL3,CL0,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL0
646,1.09449,Male,0.45468,UK,White,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,CL5,CL0,CL0,CL0,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
647,-0.95197,Female,0.45468,UK,White,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
648,-0.95197,Male,-0.61113,USA,White,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,CL6,CL0,CL0,CL3,CL6,CL5,CL6,CL4,CL0,CL4,CL0,CL0,CL4,CL0,CL3,CL3,CL6,CL0,CL2
649,0.49788,Female,1.16365,USA,White,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,CL6,CL2,CL1,CL3,CL4,CL6,CL5,CL3,CL4,CL1,CL3,CL0,CL2,CL1,CL0,CL1,CL6,CL0,CL0
650,-0.07854,Female,0.45468,UK,White,-0.14882,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,CL5,CL2,CL1,CL0,CL2,CL2,CL5,CL2,CL0,CL2,CL0,CL1,CL0,CL1,CL0,CL0,CL2,CL0,CL0
651,1.09449,Female,1.16365,UK,White,-0.46725,2.127,2.44904,1.61108,0.12331,1.29221,0.40148,CL5,CL2,CL2,CL4,CL6,CL5,CL6,CL4,CL1,CL5,CL0,CL3,CL4,CL2,CL1,CL2,CL6,CL0,CL0
652,-0.07854,Male,1.16365,UK,White,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,CL5,CL0,CL2,CL0,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
653,-0.95197,Male,-0.61113,Australia,White,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,CL5,CL5,CL3,CL4,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL4,CL5,CL5,CL3,CL4,CL6,CL0,CL3
654,-0.95197,Male,-0.61113,USA,White,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,CL6,CL0,CL0,CL0,CL4,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL2,CL0,CL0
655,0.49788,Female,-1.7379,UK,White,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,CL5,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL3,CL0,CL2,CL0,CL0
656,-0.07854,Male,1.16365,Other,Other,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,CL5,CL0,CL0,CL2,CL6,CL4,CL5,CL0,CL3,CL3,CL0,CL3,CL3,CL3,CL0,CL3,CL6,CL0,CL0
657,1.09449,Male,-0.61113,Canada,White,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,CL4,CL0,CL0,CL0,CL6,CL6,CL5,CL2,CL3,CL0,CL0,CL0,CL3,CL2,CL0,CL5,CL6,CL0,CL0
658,1.09449,Male,-0.05921,UK,White,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,CL5,CL1,CL1,CL1,CL6,CL4,CL6,CL1,CL0,CL2,CL1,CL1,CL1,CL1,CL1,CL1,CL6,CL0,CL0
659,-0.95197,Male,1.16365,UK,White,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987,CL5,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
660,-0.07854,Male,1.98437,Republic of Ireland,White,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,CL5,CL3,CL2,CL0,CL6,CL6,CL5,CL5,CL2,CL4,CL0,CL2,CL0,CL2,CL2,CL2,CL6,CL0,CL1
661,-0.07854,Female,1.16365,UK,Black,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
662,-0.95197,Female,0.45468,UK,White,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL5,CL0,CL0
663,-0.07854,Female,0.45468,UK,White,0.04257,0.16767,0.29338,2.03972,1.81175,0.52975,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
664,-0.07854,Female,1.98437,UK,White,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,CL6,CL1,CL0,CL3,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
665,-0.95197,Male,0.45468,UK,White,-0.34799,-0.43999,0.58331,0.28783,-0.52745,0.52975,0.7654,CL5,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL4,CL0,CL0
666,-0.07854,Female,1.98437,UK,White,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,CL6,CL2,CL2,CL0,CL5,CL2,CL6,CL2,CL1,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL1
667,-0.95197,Male,-1.22751,UK,White,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,CL3,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
668,0.49788,Male,-0.61113,UK,White,0.91093,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,CL4,CL2,CL1,CL6,CL4,CL5,CL6,CL4,CL4,CL3,CL5,CL3,CL2,CL2,CL6,CL3,CL6,CL0,CL0
669,1.09449,Male,0.45468,UK,White,-1.69163,2.127,0.14143,0.28783,-0.40581,0.19268,-0.21575,CL5,CL0,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL1
670,-0.07854,Male,-0.61113,UK,White,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,CL6,CL0,CL3,CL5,CL6,CL6,CL6,CL4,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
671,-0.95197,Male,-0.05921,UK,White,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,CL5,CL0,CL3,CL0,CL6,CL5,CL5,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
672,0.49788,Male,-0.05921,UK,White,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,CL2,CL1,CL1,CL0,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
673,-0.95197,Male,0.45468,UK,White,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,CL2,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL0
674,-0.95197,Female,-0.61113,UK,White,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
675,-0.95197,Female,1.16365,UK,Asian,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,CL3,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
676,0.49788,Male,-0.05921,UK,White,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.2247,CL3,CL2,CL1,CL0,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL3,CL3,CL1,CL0,CL3,CL6,CL0,CL1
677,-0.95197,Male,-0.05921,UK,White,0.22393,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.7654,CL3,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL6,CL0,CL0
678,-0.07854,Male,0.45468,UK,White,0.52135,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,CL6,CL2,CL2,CL0,CL4,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
679,-0.95197,Male,-0.61113,UK,White,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2
680,-0.95197,Female,-0.61113,UK,White,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,CL5,CL4,CL3,CL3,CL6,CL3,CL4,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL0,CL3,CL0,CL3
681,1.09449,Male,1.98437,UK,White,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,CL6,CL6,CL1,CL3,CL6,CL1,CL4,CL3,CL3,CL6,CL3,CL3,CL3,CL2,CL2,CL2,CL0,CL0,CL0
682,0.49788,Male,-0.61113,UK,White,-1.32828,0.00332,-1.27553,-0.60633,0.12331,0.88113,0.7654,CL6,CL0,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
683,-0.07854,Male,1.16365,UK,White,1.37297,-1.7625,0.44585,0.28783,0.58489,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
684,0.49788,Female,0.45468,UK,White,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,CL3,CL2,CL2,CL2,CL3,CL3,CL4,CL3,CL1,CL2,CL0,CL2,CL2,CL2,CL0,CL3,CL1,CL0,CL0
685,0.49788,Female,-0.05921,UK,White,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,CL4,CL0,CL0,CL6,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL1,CL4,CL0,CL0
686,-0.07854,Male,0.45468,Australia,White,-0.34799,0.16767,0.7233,-0.45321,-0.78155,0.88113,0.40148,CL6,CL5,CL3,CL5,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL2,CL3,CL4,CL0,CL4,CL5,CL0,CL0
687,-0.95197,Female,-0.61113,Canada,White,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
688,1.09449,Female,-2.43591,Australia,White,-0.92104,0.63779,-0.97631,0.94156,0.25953,-1.37983,-2.07848,CL4,CL1,CL0,CL2,CL5,CL5,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL3,CL0,CL0
689,0.49788,Male,-0.61113,USA,White,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.2247,CL2,CL2,CL1,CL3,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
690,1.82213,Female,1.16365,UK,White,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,CL6,CL1,CL0,CL1,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
691,1.82213,Male,-0.61113,UK,White,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,CL6,CL0,CL0,CL2,CL6,CL0,CL4,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL6,CL0,CL0
